EmployeeNumber,FieldVsDept,MonthlyHours,DaysWorked,CompanyRatiotoCareer,RoleRatioToCompany,RoleRatioToCareer,AgeBin,HourlyRateBin,MonthlyRateBin,MonthlyIncomeBin,DailyRateBin,DaysWorkedBin,MonthlyHoursBin,CompanyRatiotoCareerBin,RoleRatioToCompanyBin,RoleRatioToCareerBin
1191,Technical Degree - Research & Development,216.77173913043478,27.775766016713092,0.17857142857142858,0.4,0.07142857142857142,50,90,18500,19500,700,25.0,200.0,0.15000000000000002,0.4,0.05
1192,Medical - Research & Development,57.98148148148148,2.2348322626695216,1.0,0.8,0.8,20,50,26000,3000,1400,0.0,40.0,0.9500000000000001,0.8,0.8
1193,Life Sciences - Research & Development,47.25925925925926,3.9565891472868215,1.0,1.0,1.0,10,50,7000,2500,600,0.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1195,Medical - Research & Development,53.93975903614458,3.072752230610844,0.42857142857142855,0.6666666666666666,0.2857142857142857,40,80,20000,4000,1400,0.0,40.0,0.4,0.65,0.25
1196,Life Sciences - Research & Development,115.60714285714286,6.626407369498465,1.0,0.5714285714285714,0.5714285714285714,30,50,9500,6000,900,5.0,100.0,0.9500000000000001,0.55,0.55
1198,Life Sciences - Research & Development,34.86206896551724,3.7677018633540373,1.0,1.0,1.0,20,80,12500,3000,800,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1200,Life Sciences - Research & Development,30.583333333333332,2.676390154968095,1.0,0.6666666666666666,0.6666666666666666,40,90,10500,2500,1000,0.0,20.0,0.9500000000000001,0.65,0.65
1201,Medical - Research & Development,372.12,15.21340964840556,0.2692307692307692,1.0,0.2692307692307692,50,50,18500,18500,1200,15.0,360.0,0.25,0.9500000000000001,0.25
1202,Life Sciences - Research & Development,31.420289855072465,2.3014861995753715,0.8333333333333334,0.8,0.6666666666666666,20,60,26500,2000,900,0.0,20.0,0.8,0.8,0.65
1203,Life Sciences - Research & Development,59.4375,2.2714968152866244,0.0,1.0,0.0,20,40,4000,2500,1200,0.0,40.0,0.0,1.0,0.0
1204,Marketing - Sales,247.07246376811594,12.159771754636234,0.9285714285714286,0.5769230769230769,0.5357142857142857,40,60,24000,17000,1400,10.0,240.0,0.9,0.55,0.5
1206,Life Sciences - Research & Development,30.945945945945947,20.63063063063063,0.0,1.0,0.0,40,70,4000,2000,100,20.0,20.0,0.0,1.0,0.0
1207,Human Resources - Human Resources,36.36363636363637,24.489795918367346,1.0,0.8,0.8,30,90,8000,3500,100,20.0,20.0,0.9500000000000001,0.8,0.8
1210,Life Sciences - Research & Development,22.178947368421053,2.3256070640176603,0.2,0.0,0.0,40,90,20000,2000,900,0.0,20.0,0.2,0.0,0.0
1211,Life Sciences - Sales,67.45901639344262,3.096313017306245,0.5,0.75,0.375,30,60,13000,4000,1300,0.0,60.0,0.45,0.7000000000000001,0.35000000000000003
1212,Medical - Sales,69.79032258064517,3.654560810810811,0.0,1.0,0.0,40,60,25000,4000,1100,0.0,60.0,0.0,1.0,0.0
1215,Medical - Research & Development,595.2,12.565798733286417,0.0625,1.0,0.0625,50,30,9000,17500,1400,10.0,580.0,0.05,0.9500000000000001,0.05
1216,Medical - Research & Development,40.97435897435897,2.710771840542833,1.0,0.8333333333333334,0.8333333333333334,20,70,12000,3000,1100,0.0,40.0,0.9500000000000001,0.8,0.8
1217,Life Sciences - Research & Development,366.9423076923077,13.159310344827587,0.16,0.5,0.08,40,50,10500,19000,1400,10.0,360.0,0.15000000000000002,0.45,0.05
1218,Life Sciences - Sales,95.38297872340425,6.587803085966201,0.4666666666666667,1.0,0.4666666666666667,30,90,21000,8500,1300,5.0,80.0,0.45,0.9500000000000001,0.45
1219,Life Sciences - Research & Development,22.783505154639176,2.2459349593495936,1.0,0.0,0.0,20,90,3000,2000,900,0.0,20.0,0.9500000000000001,0.0,0.0
1220,Medical - Sales,55.353658536585364,3.9607329842931938,1.0,0.7,0.7,30,80,4500,4500,1100,0.0,40.0,0.9500000000000001,0.65,0.65
1221,Life Sciences - Research & Development,45.68333333333333,2.989094874591058,1.0,1.0,1.0,30,60,6500,2500,900,0.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1224,Life Sciences - Research & Development,71.24489795918367,4.092614302461899,1.0,0.7,0.7,30,40,11000,3000,800,0.0,60.0,0.9500000000000001,0.65,0.65
1225,Other - Research & Development,141.90625,22.705,1.0,0.55,0.55,40,30,7500,4500,200,20.0,140.0,0.9500000000000001,0.55,0.55
1226,Marketing - Sales,62.27906976744186,4.09480122324159,1.0,0.5,0.5,20,40,5000,2500,600,0.0,60.0,0.9500000000000001,0.45,0.45
1228,Technical Degree - Research & Development,122.98333333333333,49.193333333333335,0.5,0.5,0.25,40,60,17000,7000,100,45.0,120.0,0.45,0.45,0.2
1231,Medical - Human Resources,79.39240506329114,35.039106145251395,0.4,0.75,0.3,40,70,12500,6000,100,35.0,60.0,0.4,0.7000000000000001,0.25
1233,Marketing - Sales,100.38461538461539,7.5,0.9166666666666666,0.6363636363636364,0.5833333333333334,60,50,10500,5000,600,5.0,100.0,0.9,0.6000000000000001,0.55
1234,Other - Research & Development,35.62337662337662,23.646551724137932,1.0,1.0,1.0,30,70,7000,2500,100,20.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1235,Life Sciences - Research & Development,131.52631578947367,3.797872340425532,0.8,0.875,0.7,30,30,2000,4500,1300,0.0,120.0,0.8,0.8500000000000001,0.65
1237,Technical Degree - Research & Development,133.14285714285714,28.242424242424242,0.4117647058823529,1.0,0.4117647058823529,30,70,4000,10000,300,25.0,120.0,0.4,0.9500000000000001,0.4
1238,Medical - Research & Development,46.35,23.76923076923077,0.9333333333333333,0.7142857142857143,0.6666666666666666,30,60,6000,2500,100,20.0,40.0,0.9,0.7000000000000001,0.65
1239,Technical Degree - Sales,81.57142857142857,64.03738317757009,0.7142857142857143,0.2,0.14285714285714285,40,80,11500,6500,100,60.0,80.0,0.7000000000000001,0.2,0.1
1240,Life Sciences - Sales,86.84210526315789,3.650442477876106,0.8,0.75,0.6,20,50,20500,4500,1300,0.0,80.0,0.8,0.7000000000000001,0.55
1241,Medical - Research & Development,56.80952380952381,2.4430034129692833,0.9166666666666666,0.8181818181818182,0.75,30,60,9000,3500,1400,0.0,40.0,0.9,0.8,0.7000000000000001
1242,Medical - Research & Development,219.85,28.80131004366812,0.05,0.0,0.0,40,60,23000,13000,400,25.0,200.0,0.05,0.0,0.0
1243,Marketing - Sales,133.03846153846155,8.561881188118813,0.8125,0.15384615384615385,0.125,30,70,13500,10000,1200,5.0,120.0,0.8,0.15000000000000002,0.1
1244,Life Sciences - Research & Development,53.214285714285715,2.026291931097008,1.0,0.7777777777777778,0.7777777777777778,20,40,14000,2000,1100,0.0,40.0,0.9500000000000001,0.75,0.75
1245,Life Sciences - Research & Development,198.1509433962264,10.871635610766045,0.15151515151515152,0.8,0.12121212121212122,50,50,9500,10500,900,10.0,180.0,0.15000000000000002,0.8,0.1
1246,Life Sciences - Research & Development,27.930555555555557,1.8003581020590869,1.0,0.5,0.5,40,70,19500,2000,1100,0.0,20.0,0.9500000000000001,0.45,0.45
1248,Medical - Research & Development,19.364583333333332,3.6884920634920637,1.0,1.0,1.0,10,90,6000,1500,500,0.0,0.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1249,Life Sciences - Research & Development,38.76288659793814,3.722772277227723,1.0,0.6666666666666666,0.6666666666666666,20,90,5500,3500,1000,0.0,20.0,0.9500000000000001,0.65,0.65
1250,Life Sciences - Research & Development,209.16470588235293,25.954744525547444,0.2777777777777778,0.9,0.25,50,80,23000,17500,600,25.0,200.0,0.25,0.8500000000000001,0.2
1251,Medical - Research & Development,85.4125,5.12987987987988,1.0,0.8333333333333334,0.8333333333333334,30,80,17000,6500,1300,5.0,80.0,0.9500000000000001,0.8,0.8
1252,Medical - Research & Development,70.95833333333333,6.414312617702448,1.0,0.9,0.9,30,90,17000,6500,1000,5.0,60.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1254,Life Sciences - Sales,107.72916666666667,15.86196319018405,0.46153846153846156,0.16666666666666666,0.07692307692307693,50,40,16000,5000,300,15.0,100.0,0.45,0.15000000000000002,0.05
1255,Life Sciences - Research & Development,205.625,21.456521739130434,0.32,0.875,0.28,40,90,18500,19500,900,20.0,200.0,0.30000000000000004,0.8500000000000001,0.25
1256,Medical - Research & Development,220.12941176470588,17.040983606557376,0.043478260869565216,0.0,0.0,40,80,12000,18500,1000,15.0,220.0,0.0,0.0,0.0
1257,Technical Degree - Research & Development,80.26086956521739,7.872068230277185,0.9166666666666666,0.9090909090909091,0.8333333333333334,30,40,9000,3500,400,5.0,80.0,0.9,0.9,0.8
1258,Technical Degree - Research & Development,33.671052631578945,2.6408668730650153,0.14285714285714285,0.0,0.0,40,70,16500,2500,900,0.0,20.0,0.1,0.0,0.0
1259,Life Sciences - Research & Development,33.11842105263158,2.1568123393316196,1.0,0.6,0.6,20,70,3000,2500,1100,0.0,20.0,0.9500000000000001,0.55,0.55
1260,Life Sciences - Research & Development,80.76829268292683,4.983446200150489,1.0,0.0,0.0,20,80,4000,6500,1300,0.0,80.0,0.9500000000000001,0.0,0.0
1263,Life Sciences - Research & Development,240.32894736842104,25.545454545454547,0.04,0.0,0.0,40,70,8500,18000,700,25.0,240.0,0.0,0.0,0.0
1264,Life Sciences - Research & Development,185.33333333333334,23.23342939481268,0.7777777777777778,1.0,0.7777777777777778,20,80,3000,16000,600,20.0,180.0,0.75,0.9500000000000001,0.75
1265,Technical Degree - Research & Development,29.04494382022472,1.9583333333333333,0.5,0.0,0.0,30,80,21500,2500,1300,0.0,20.0,0.45,0.0,0.0
1267,Marketing - Sales,206.9659090909091,16.57233848953594,0.8461538461538461,0.4090909090909091,0.34615384615384615,40,80,8500,18000,1000,15.0,200.0,0.8,0.4,0.30000000000000004
1268,Marketing - Sales,102.1951219512195,15.634328358208956,0.9,0.8888888888888888,0.8,30,80,21500,8000,500,15.0,100.0,0.8500000000000001,0.8500000000000001,0.8
1269,Life Sciences - Research & Development,52.526315789473685,11.29811320754717,1.0,0.0,0.0,10,50,21000,2500,200,10.0,40.0,0.9500000000000001,0.0,0.0
1270,Life Sciences - Research & Development,26.02127659574468,3.278820375335121,1.0,0.0,0.0,20,40,16500,1000,300,0.0,20.0,0.9500000000000001,0.0,0.0
1273,Life Sciences - Sales,15.315068493150685,1.8664440734557597,1.0,0.0,0.0,20,70,8000,1000,500,0.0,0.0,0.9500000000000001,0.0,0.0
1275,Life Sciences - Research & Development,54.24528301886792,4.931389365351629,1.0,0.625,0.625,20,50,9500,2500,500,0.0,40.0,0.9500000000000001,0.6000000000000001,0.6000000000000001
1277,Marketing - Sales,200.25531914893617,12.991028295376122,0.9230769230769231,0.4166666666666667,0.38461538461538464,40,90,2000,18500,1400,10.0,200.0,0.9,0.4,0.35000000000000003
1278,Medical - Research & Development,366.94594594594594,76.70621468926554,0.9705882352941176,0.2727272727272727,0.2647058823529412,50,30,25500,13500,100,75.0,360.0,0.9500000000000001,0.25,0.25
1279,Life Sciences - Research & Development,58.333333333333336,10.458167330677291,1.0,1.0,1.0,20,40,25000,2500,200,10.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1280,Marketing - Sales,569.3636363636364,111.83928571428571,0.4230769230769231,0.36363636363636365,0.15384615384615385,40,30,9500,18500,100,110.0,560.0,0.4,0.35000000000000003,0.15000000000000002
1281,Marketing - Sales,52.76744186046512,34.6412213740458,0.75,0.6666666666666666,0.5,30,80,6000,4500,100,30.0,40.0,0.7000000000000001,0.65,0.45
1282,Life Sciences - Sales,239.12048192771084,83.74261603375527,0.9354838709677419,0.3448275862068966,0.3225806451612903,50,80,19000,19500,200,80.0,220.0,0.9,0.30000000000000004,0.30000000000000004
1283,Medical - Research & Development,156.8955223880597,7.356193142057383,0.36,0.7777777777777778,0.28,50,60,20000,10500,1400,5.0,140.0,0.35000000000000003,0.75,0.25
1285,Medical - Research & Development,96.6086956521739,32.91851851851852,0.7333333333333333,0.7272727272727273,0.5333333333333333,30,40,22500,4000,100,30.0,80.0,0.7000000000000001,0.7000000000000001,0.5
1286,Medical - Research & Development,48.95454545454545,2.723135271807838,0.8,0.5,0.4,20,40,6500,2000,700,0.0,40.0,0.8,0.45,0.4
1288,Life Sciences - Research & Development,208.58695652173913,16.005004170141785,0.9615384615384616,0.36,0.34615384615384615,40,90,17000,19000,1100,15.0,200.0,0.9500000000000001,0.35000000000000003,0.30000000000000004
1289,Life Sciences - Human Resources,80.17857142857143,6.929012345679013,0.7142857142857143,0.9,0.6428571428571429,30,50,21500,4000,600,5.0,80.0,0.7000000000000001,0.8500000000000001,0.6000000000000001
1291,Life Sciences - Research & Development,53.121212121212125,4.770068027210884,0.75,0.6666666666666666,0.5,30,60,6000,3500,700,0.0,40.0,0.7000000000000001,0.65,0.45
1292,Medical - Research & Development,30.41025641025641,3.933665008291874,0.05555555555555555,0.0,0.0,40,70,5500,2000,600,0.0,20.0,0.05,0.0,0.0
1293,Marketing - Sales,182.69642857142858,19.267419962335218,0.9130434782608695,0.3333333333333333,0.30434782608695654,40,50,20000,10000,500,15.0,180.0,0.9,0.30000000000000004,0.30000000000000004
1294,Life Sciences - Research & Development,102.0754716981132,12.610722610722611,0.8888888888888888,0.875,0.7777777777777778,30,50,2000,5000,400,10.0,100.0,0.8500000000000001,0.8500000000000001,0.75
1295,Medical - Research & Development,109.28767123287672,12.847020933977456,1.0,0.7,0.7,40,70,14000,7500,600,10.0,100.0,0.9500000000000001,0.65,0.65
1296,Life Sciences - Research & Development,74.36538461538461,20.036269430051814,1.0,1.0,1.0,20,50,14000,3500,100,20.0,60.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1297,Medical - Research & Development,70.95,2.9318181818181817,0.875,0.0,0.0,50,40,4000,2500,900,0.0,60.0,0.8500000000000001,0.0,0.0
1298,Medical - Research & Development,65.20833333333333,5.341296928327645,0.8,0.5,0.4,30,70,12500,4500,800,5.0,60.0,0.8,0.45,0.4
1299,Technical Degree - Research & Development,85.61538461538461,4.142679900744417,0.7,1.0,0.7,20,30,17000,3000,800,0.0,80.0,0.65,0.9500000000000001,0.65
1301,Technical Degree - Research & Development,24.761904761904763,3.25,0.6,0.6666666666666666,0.4,20,80,4500,2000,600,0.0,20.0,0.55,0.65,0.4
1303,Medical - Research & Development,52.4,7.879699248120301,1.0,1.0,1.0,20,40,18500,2000,200,5.0,40.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1304,Medical - Sales,110.875,10.27980132450331,1.0,0.7,0.7,30,50,11500,6000,600,10.0,100.0,0.9500000000000001,0.65,0.65
1306,Medical - Research & Development,217.6024096385542,49.61813186813187,0.0,1.0,0.0,40,80,13000,18000,300,45.0,200.0,0.0,1.0,0.0
1307,Medical - Research & Development,182.1595744680851,41.560679611650485,0.9047619047619048,0.47368421052631576,0.42857142857142855,30,90,17000,17000,400,40.0,180.0,0.9,0.45,0.4
1308,Life Sciences - Research & Development,26.954545454545453,2.797169811320755,1.0,1.0,1.0,50,80,26000,2000,800,0.0,20.0,0.9500000000000001,0.9500000000000001,0.9500000000000001
1309,Life Sciences - Research & Development,61.81012658227848,4.483930211202939,1.0,0.4,0.4,30,70,22500,4500,1000,0.0,60.0,0.9500000000000001,0.4,0.4
1310,Medical - Research & Development,41.97849462365591,10.844444444444445,0.8333333333333334,0.4,0.3333333333333333,30,90,22000,3500,300,10.0,40.0,0.8,0.4,0.30000000000000004
1311,Technical Degree - Research & Development,96.39583333333333,4.065905096660808,0.9,0.2222222222222222,0.2,30,40,23500,4500,1100,0.0,80.0,0.8500000000000001,0.2,0.2
1312,Technical Degree - Research & Development,112.60317460317461,21.827692307692306,0.7,1.0,0.7,30,60,5500,7000,300,20.0,100.0,0.65,0.9500000000000001,0.65
1314,Life Sciences - Human Resources,77.79545454545455,3.4540867810292633,0.7,0.8571428571428571,0.6,40,40,22500,3000,900,0.0,60.0,0.65,0.8500000000000001,0.55
1315,Life Sciences - Research & Development,121.34545454545454,4.521680216802168,0.9,0.8888888888888888,0.8,20,50,16000,6500,1400,0.0,120.0,0.8500000000000001,0.8500000000000001,0.8
1317,Life Sciences - Research & Development,392.5581395348837,12.768532526475038,0.12,0.6666666666666666,0.08,50,40,22000,16500,1300,10.0,380.0,0.1,0.65,0.05
1318,Marketing - Sales,159.5438596491228,30.414715719063544,0.5555555555555556,0.8,0.4444444444444444,40,50,17000,9000,200,30.0,140.0,0.55,0.8,0.4
1319,Life Sciences - Sales,131.96875,8.2,0.8,0.875,0.7,50,60,21500,8000,1000,5.0,120.0,0.8,0.8500000000000001,0.65
1321,Medical - Research & Development,125.43157894736842,18.79495268138801,1.0,0.1111111111111111,0.1111111111111111,30,90,25500,11500,600,15.0,120.0,0.9500000000000001,0.1,0.1
1322,Life Sciences - Research & Development,141.6875,8.65267175572519,0.8888888888888888,0.875,0.7777777777777778,30,30,13000,4500,500,5.0,140.0,0.8500000000000001,0.8500000000000001,0.75
1324,Life Sciences - Sales,172.8421052631579,16.783645655877343,1.0,0.8,0.8,30,50,8500,9500,500,15.0,160.0,0.9500000000000001,0.8,0.8
1329,Medical - Sales,153.775,24.02734375,1.0,0.10526315789473684,0.10526315789473684,40,40,22000,6000,200,20.0,140.0,0.9500000000000001,0.1,0.1
1331,Life Sciences - Sales,42.629629629629626,2.171698113207547,1.0,0.6666666666666666,0.6666666666666666,30,50,8000,2000,1000,0.0,40.0,0.9500000000000001,0.65,0.65
1333,Life Sciences - Research & Development,26.53932584269663,2.52620320855615,0.3,0.6666666666666666,0.2,40,80,14500,2000,900,0.0,20.0,0.25,0.65,0.2
1334,Life Sciences - Research & Development,482.72972972972974,36.08282828282828,0.9523809523809523,0.4,0.38095238095238093,40,30,26500,17500,400,35.0,480.0,0.9500000000000001,0.4,0.35000000000000003
1336,Medical - Research & Development,330.8103448275862,68.03900709219859,0.8260869565217391,0.47368421052631576,0.391304347826087,50,50,6500,19000,200,65.0,320.0,0.8,0.45,0.35000000000000003
1338,Life Sciences - Human Resources,199.16161616161617,95.7135922330097,0.19444444444444445,0.42857142857142855,0.08333333333333333,50,90,4000,19500,200,95.0,180.0,0.15000000000000002,0.4,0.05
1340,Life Sciences - Research & Development,47.891891891891895,7.737991266375546,0.6666666666666666,0.5,0.3333333333333333,40,70,8500,3500,400,5.0,40.0,0.65,0.45,0.30000000000000004
1344,Life Sciences - Research & Development,98.83720930232558,9.013785790031813,0.9,0.7777777777777778,0.7,30,80,5000,8500,900,5.0,80.0,0.8500000000000001,0.75,0.65
1346,Life Sciences - Research & Development,47.56122448979592,8.91204588910134,1.0,0.8888888888888888,0.8888888888888888,40,90,22000,4500,500,5.0,40.0,0.9500000000000001,0.8500000000000001,0.8500000000000001
1349,Marketing - Sales,62.166666666666664,4.030451866404715,0.9,0.3333333333333333,0.3,40,60,4000,4000,1000,0.0,60.0,0.8500000000000001,0.30000000000000004,0.25
1350,Life Sciences - Research & Development,48.839080459770116,8.815352697095436,1.0,0.6666666666666666,0.6666666666666666,30,80,2500,4000,400,5.0,40.0,0.9500000000000001,0.65,0.65
1352,Life Sciences - Human Resources,166.97619047619048,18.215584415584416,1.0,0.2727272727272727,0.2727272727272727,50,80,17500,14000,700,15.0,160.0,0.9500000000000001,0.25,0.25
1355,Life Sciences - Sales,222.3548387096774,6.831516352824579,0.6363636363636364,1.0,0.6363636363636364,30,30,19000,6500,1000,5.0,220.0,0.6000000000000001,0.9500000000000001,0.6000000000000001
1356,Medical - Sales,92.8030303030303,12.080867850098619,1.0,0.8,0.8,30,60,23500,6000,500,10.0,80.0,0.9500000000000001,0.8,0.8
